id,pair,buyDiffBps,sellDiffBps,Diff,DexSlip,CexSlip,netProfit,isProfitable,executedQtyDst,executedDstPrice,executedQtySrc,executedSrcPrice,trade_ts,label_regression,label_class
1759574332765,"P3_100_hemi/usdt",0.27,0,0.27,0.19,-0.26,0.7419997189702799,1,2530.0558085526663,0.09037334872182733,2530.0558085526663,0.090062,2025-10-04T10:38:52.765Z,0.7419997189702799,1
1759574310192,"P3_2500_eden/bnb->P3_500_bnb/usd1",1.09,0,1.09,0.63,0.27,0.828977876302903,1,626.4300637287,0.3734980362800979,626.4300637287,0.3721,2025-10-04T10:38:30.192Z,0.828977876302903,1
1759574209735,"P3_100_0g/usdt",0.22,0,0.22,0.09,0.61,-1.1641615769757436,0,78.28774409623982,3.0018,78.28774409623982,3.0160699315177197,2025-10-04T10:36:49.735Z,-1.1641615769757436,0
1759574017446,"P3_100_0g/usdt",0.23,0,0.23,0.1,0.18,-0.15734337806998866,0,81.98189468154551,3.0106,81.98189468154551,3.0119171254465855,2025-10-04T10:33:37.446Z,-0.15734337806998866,0
1759573967053,"P3_500_uni/bnb->P3_500_bnb/usd1",0.24,0,0.24,0.19,-0.16,0.19600452639251648,1,12.852473503486769,8.016853705732254,12.852473503486769,8,2025-10-04T10:32:47.053Z,0.19600452639251648,1
1759573675115,"P3_100_eden/usdt",1.04,0,1.04,0.18,-0.24,6.467547088720002,1,2125.963327132607,0.3785178760370641,2125.963327132607,0.3754,2025-10-04T10:27:55.115Z,6.467547088720002,1
1759573673289,"P3_2500_eden/bnb->U3_100_bnb/usdt",0.52,0,0.52,0.45,-0.11,0.5548357191400892,1,814.5727300902108,0.3761563683884429,814.5727300902108,0.3754,2025-10-04T10:27:53.289Z,0.5548357191400892,1
1759573487800,"U3_100_bnb/usdt->P3_2500_eden/bnb",0.73,0,0.73,0.54,1.01,-3.3825666217843757,0,1076.824866642044,0.3756,1076.824866642044,0.3786661211865381,2025-10-04T10:24:47.800Z,-3.3825666217843757,0
1759573155603,"P3_100_hemi/usdt",0.37,0,0.37,0.23,0.43,-2.5043332855624243,0,8900.416039892287,0.089611,8900.416039892287,0.08987445040936318,2025-10-04T10:19:15.603Z,-2.5043332855624243,0
1759572979252,"P3_100_bnb/eth->P3_500_bnb/usd1",0.16,0,0.16,0.05,-0.04,0.13998977477048852,1,0.02412233488876676,4499.6532567147615,0.02412233488876676,4492.95,2025-10-04T10:16:19.252Z,0.13998977477048852,1
